Gene	rank_allele_count	rank_gnomAD_allele_count_iCFadjust	rank_P_rvexcaliber_base_iCFadjust
ADPRHL1	18	11.2257628737463	0.0548819578723897
FBXW2	7	2.77084364796147	0.0548820475604505
ZNF335	24	16.1833158315993	0.0549613190645606
E4F1	10	4.95016721874881	0.0550082838248473
ROR1	38	28.183852522149	0.0550222462451404
CLSTN1	39	29.0562990181809	0.0550326948228369
PTPRZ1	69	55.8034204793707	0.0550822685451557
COMMD6	6	2.09184001401174	0.0552183770452053
CYLD	26	17.8814454045989	0.0552675784613655
DCSTAMP	12	6.48022782399094	0.0553672441494848
TAPBPL	18	11.2470591656259	0.0554475135107217
TMIE	18	11.2480205556365	0.0554621953015755
OXCT1	19	12.0653598769292	0.0555332552442714
ACOT7	11	5.7205761988836	0.0555818550028447
GFI1	8	3.49813919691595	0.0556227824071119
OTOP3	33	23.8831101055963	0.0556707627938271
UBOX5	12	6.49122921190923	0.055713595182556
HTR3A	47	36.129206352569	0.0557277893521912
COPG1	29	20.4520848675569	0.0557691869471624
CBR1	13	6.8431033024493	0.0557849267276506
RAP2B	5	1.44525341589414	0.0558801551101507
GPR1	17	10.4577933880143	0.0560579469419844
PRUNE2	129	111.05671302907	0.0564820453953251
NXPH3	11	5.7578033747383	0.056860708110531
ZCCHC7	20	12.9416111309282	0.0569534005929162
TCERG1L	5	1.46844900639662	0.0570660578387995
MDN1	118	100.867570223508	0.0571956949239155
PALD1	18	11.3132149943377	0.0572318702442696
PDCL	10	5.01240863567231	0.0572421246081015
HAO1	28	19.6685248586039	0.0572530683447794
OR9Q2	8	3.54000134190799	0.0572982063497973
LGALS1	10	5.01661769825113	0.0573648694684303
TACC2	37	27.4361864485822	0.0573671996216433
GPNMB	23	15.4581925238541	0.0575527896218833
ATP13A3	30	21.3949933686895	0.0575693175954339
MARVELD3	33	23.9795616437586	0.0576711662879005
VIPR1	21	13.7966572587398	0.0576942317545587
BEND5	7	2.84256034787718	0.0579524430478557
KIAA1549	25	17.1619446146288	0.058097156046711
COG1	21	13.8160738543911	0.0581998616043233
STX7	7	2.84895047015594	0.0582198065917738
GLI3	69	56.0592800758452	0.0585229075851055
WNT4	21	13.8291648495601	0.0585458055233647
MYO1G	66	53.33550028517	0.0585618709398358
DPYSL2	22	14.664308256337	0.0585959626715923
MTMR4	51	39.8691152362666	0.0586346329647117
HMG20A	13	7.3607039163873	0.0586966675001092
MMP8	17	10.5527705736733	0.0586984495521007
SLC6A9	38	28.382433219903	0.0587668376154282
RBM4B	6	2.16781552450981	0.0587782420844813
TTC6	15	8.94720979012466	0.0587915976975515
XPR1	7	2.86247208252444	0.0588286573098055
CCDC159	7	2.86364681510985	0.0588806347262493
KCTD20	19	12.1951273140346	0.0589525062479043
FXR2	8	3.58387466167904	0.0591259400082592
CWC27	6	2.17555512069421	0.0591428348795267
ATAD2	27	18.9063493946882	0.0592069060122042
VPS37B	9	4.31888244856297	0.0592227017846071
ZSCAN31	13	7.3764007831897	0.0592280191083637
KRTAP131	6	2.18100442538338	0.059397530537271
OLFML3	31	22.3401004035767	0.0594110606302691
ZNF783	13	7.38357037366613	0.0594451195535645
CELA1	20	13.044167105946	0.0596158403714545
AURKC	21	13.8732212956945	0.0596299968835591
ENPP7	63	50.3201803054544	0.0596975935673858
PXMP2	19	12.2252728323454	0.059783532591308
HPGD	29	20.6390364075246	0.0598004647671987
NPHS1	91	76.2779966411193	0.0599224035835858
REL	11	5.84655247808692	0.0599335491332957
INSC	34	24.9646061128192	0.0600215581920953
PCDHA5	50	39.0701375848134	0.0602188319751383
TARBP1	20	13.068101485762	0.0602546817045406
DEFB125	6	2.19859019726145	0.0602732318200297
KLHL36	17	10.6089296637448	0.0603277299932953
IL26	9	4.34834328524066	0.0603798498715471
PCCB	50	39.0780071485081	0.0604043372346845
HOMER2	35	25.5912817291332	0.0604248366654337
SCGB1D4	4	0.900365625976344	0.0605396254411534
KCNA7	36	26.73572357665	0.0606563298529765
INCA1	7	2.90368716104531	0.0606688156179473
SLC16A10	8	3.62173435962832	0.0607018397261893
BTG2	7	2.90574487199174	0.0607794089276281
PTEN	10	5.10909681605447	0.0608153585431013
SPTA1	159	139.375966045573	0.0608168858478575
RNF4	8	3.6293817343657	0.0610203287016818
SLC35F6	8	3.6326232591829	0.061164114701975
TRPM1	138	119.545421769248	0.0612749242137758
ABHD16A	14	8.23123184652131	0.061340487617581
ABCA10	33	24.1569317210091	0.0613575094782859
PNLIPRP3	22	14.7769389044272	0.0614382393472491
PIGP	7	2.92273518811687	0.0615614489160921
RTCB	14	8.23747487019228	0.0615781027248625
IGHMBP2	98	82.7264946700752	0.0616002455214402
TBRG1	11	5.89383553651373	0.0616622098072734
GPR162	12	6.66803613780684	0.0616929885352835
DCTN1	79	65.0551556337417	0.0617315688478733
OLR1	8	3.64668986834223	0.0617697071221029
NEU2	33	24.1794352526914	0.0618141597255872
SPTLC2	21	13.6310935062645	0.0618872680331655
SNX5	18	11.1272176449595	0.06189684164867
TRIB1	19	12.3122733271702	0.0621626363000853
SMYD3	12	6.68219652837732	0.0621672145200501
ADCYAP1	8	3.65848986194004	0.0622899590104927
RABEPK	20	13.1501068574863	0.0624874239452304
ORAOV1	9	4.40414989619667	0.0626317931315247
TRAF3IP3	18	11.5057684318195	0.0626332984382031
TJAP1	17	10.6886137716006	0.0626596109728871
FSCB	11	5.9230651554097	0.0627625054356716
CD180	36	26.5850124654628	0.0628461365203082
L2HGDH	27	18.7717714391429	0.0628690167951769
EIF1AD	6	2.25167355759051	0.06288661995034
LY86	7	2.95207023285699	0.0629128392837494
OR1M1	5	1.5794168607336	0.0629623197703435
STK32B	13	7.48777276651187	0.0629748998813179
PXYLP1	24	16.2121064643281	0.0630098499305567
SCN11A	123	105.962139843362	0.0631260616819806
NCLN	8	3.67823722323618	0.0631321415438454
DCN	25	17.3766844934883	0.0632431227028282
SLC46A2	17	10.7093357371101	0.0632842115133727
UMPS	29	20.7949010022632	0.0633077525135298
TMEM89	6	2.26123414259098	0.0633754951816035
NLGN1	19	12.3553222663939	0.0633902251533132
CDC14A	18	11.5331050112233	0.0633947698634851
NFIL3	6	2.261965369936	0.0634231372864095
DPYSL4	59	47.1403120757593	0.0635222759061079
DEPDC7	9	4.42834233910765	0.0635935633984664
EPS15L1	29	20.809355126455	0.0636547859377128
AKAP11	27	19.0932753477442	0.0636677111982706
IGSF3	25	17.3936672562591	0.0637163062532757
CTSG	24	15.9526752247787	0.0638229154745652
SGCD	17	10.728244555622	0.0638369185144276
ANKRD37	10	5.19273143612724	0.0640506671676802
HGFAC	13	7.52357041274238	0.0641861647760864
FANCI	57	45.3742485634295	0.0642075212170213
EPHB3	33	24.3038984501384	0.0644537178230168
IL20	11	5.97054443736124	0.0645381266165386
TBCK	24	16.582332271891	0.0646039788769054
TMCO2	7	2.98816316017739	0.0646161659977257
C1orf116	16	9.93971405780045	0.0646234774150228
MGRN1	27	19.1381378599763	0.0646457168667497
POPDC2	27	19.1358969901982	0.0646527672298646
CALCA	10	5.21087453594352	0.0647758620715376
WDR19	34	25.1900304880653	0.0647935838017526
RRP15	8	3.21343366604623	0.0649616100192187
ARHGEF1	35	26.0687479011377	0.0650060980730579
ACVR1	32	23.4624834494846	0.0651160492578744
PRRC2B	18	11.2428571265919	0.0651366192142085
CRTAM	20	13.2484354470878	0.0652163216334226
RHPN2	24	16.6062924735899	0.0652419113388976
KLK10	17	10.7746535702898	0.0652831346953261
RANBP9	12	6.76910190030796	0.0653126821225665
BTAF1	36	26.9569513394709	0.0653499106360392
GNG3	4	0.978716375877705	0.0653957658855875
SESTD1	14	8.35302134555538	0.0653966503656663
TIPRL	4	0.979973628336316	0.0654764888720104
L3MBTL4	14	8.35556239531935	0.0654925120262271
KIAA1549L	15	9.15826421372006	0.0655150284596061
NUDT9	10	5.22897259054915	0.0655159006788513
TIGD6	11	5.99835401164797	0.0655719597875553
ESRRB	26	18.318695126918	0.0656211986025396
PYROXD2	24	16.6307765241548	0.0657900967514121
HSPA2	17	10.7941462655688	0.0659108931148786
CLEC4F	13	7.57422483155042	0.0659471066328109
SERPINA6	41	31.3918714627925	0.0660040444321254
PHYH	41	31.391081598812	0.0660802054255573
MLF1	8	3.74444630907864	0.0661054785734738
KLHL38	67	54.7484524594149	0.0661175584623999
TNFSF10	20	13.2807196774596	0.0661525383555271
HDAC9	20	13.2815205195166	0.0662023359100586
PLXNA1	51	40.3048588644061	0.0663142777695842
TBC1D1	35	26.1317813148123	0.0663713202165084
RDH8	25	17.5066676291844	0.0665660517227793
GPM6A	13	7.5927662501488	0.0666420784536035
MYOF	157	138.082616660998	0.0666540798066071
CDH1	48	37.6453593843278	0.0668018005177503
ADH1A	9	4.50373522354868	0.0668510873512891
FBLIM1	30	21.8079825743961	0.0668714234288853
CACNA2D1	23	15.8221427330573	0.0668937813965232
LRP2BP	22	14.9842627806192	0.0669073942107996
UCHL1	9	4.50610760427492	0.0669549383091719
PRDM16	45	34.9830951021952	0.0669725506161769
HSPG2	264	239.312084212128	0.0670686587438454
MCUR1	11	6.04274600625881	0.067347828830485
PRX	8	3.77203960888041	0.0673722800855572
ABHD3	14	8.41306342991819	0.0674957530295472
RDH10	7	3.0489502594131	0.0675710680020497
ADGRB2	16	10.0329579678108	0.0676485383518768
DDX24	24	16.6982496809325	0.0676662798890579
GPRC5A	25	17.5546196256303	0.0677322547437955
CLCN2	79	65.6463560839912	0.0677396974067966
CCT8	20	13.3352941864263	0.0677734403781015
MROH7	31	22.7170229058302	0.067909179919698
RBM12B	10	5.28735841834753	0.0679360353057717
HEYL	6	2.34877717791552	0.0679464627897753
SLC29A3	46	35.9284199864717	0.0679791659371655
MSL2	6	2.34984857566286	0.0680131726041567
TTLL9	27	19.2722616553363	0.0680206116269086
ETFDH	47	36.6037539477769	0.0680257137894678
EIF2B4	36	27.0835101871177	0.068064991526149
PLEKHG5	46	35.9389560727039	0.0682321978509346
SPRYD7	9	4.53771620824269	0.0683018505600593
HTR1B	10	5.29743839496775	0.0683434628660697
TSSK3	18	11.3586518198329	0.0684891852204804
NCAPH	28	20.1492164037403	0.0684937986573936
SNX30	18	11.7036390099708	0.0685963021458508
PAPLN	65	52.8990019948594	0.0686211233882734
ZBTB25	13	7.64945193708701	0.0687083812826181
SECISBP2	48	37.7489453702509	0.0687169469731221
C3orf58	6	2.36416470378473	0.0687570430210945
PRPH	27	19.3018152212315	0.0687615815394533
MCHR1	23	15.8929829924425	0.0687631422801752
HOXD8	6	2.36854014695762	0.0690166525010569
PHGDH	47	36.6633025901998	0.0691333380675194
RAB19	18	11.7218156135859	0.0691979204689801
FANCL	20	13.3862097912646	0.069227356512592
ANKRD24	13	7.66432031398883	0.0692383913019807
PAX6	10	5.32002801271695	0.0692936110827458
CEP192	41	31.5531102178371	0.0693514789984072
GNB1L	30	21.914295382993	0.0693899081236653
BTBD7	32	23.6504450911434	0.0694370063063067
RANGAP1	34	25.1546200452199	0.069676517985466
TARSL2	31	22.7924870486468	0.0697042957298405
FBXL13	11	6.10389171699076	0.0697692649323921
CACNG3	12	6.88674603707817	0.0697910285019622
SMCR8	28	20.2068691041207	0.0698804786086719
G3BP2	12	6.89144098485649	0.0699571171282187
FAM102A	12	6.89646704068022	0.0701620567870951
GTF3C5	23	15.9439372988536	0.0702639120243737
IL36G	8	3.83510284913021	0.0703032205212681
RYR3	214	192.46225214299	0.0705827838921104
ALX1	15	9.30878248993151	0.0706215092105028
CCR4	11	6.12790314641673	0.0707189047651753
KRT19	28	20.2447676804927	0.0708804951710922
ZC3HAV1L	9	4.60146120618816	0.0711661801743849
ISLR	19	12.6181752137258	0.0712694060638689
EXOSC8	13	7.72136266477993	0.0713991693311506
GPANK1	9	4.60827387636082	0.0714607310209193
CHST4	35	26.3687738799287	0.0716658701090181
TCF23	20	13.4698454536885	0.0717596343958462
NDUFAB1	4	1.07660167925307	0.0718578498498254
ZNF18	4	1.08069048290107	0.0721377286909369
ABCA9	61	49.4733106936351	0.07214274738661
PIP5K1A	8	3.87607574265532	0.0722974728228898
GRN	54	43.3285821547843	0.0723056513691989
COX11	13	7.74747242164643	0.0723315351718733
TOM1	19	12.6526976727597	0.072334822037567
NAIP	10	5.39476097359583	0.0725017732207659
FIS1	10	5.39584029433503	0.0725622092600675
DRD4	14	7.82519396554057	0.0725900487848967
ZGLP1	4	1.08739755976082	0.0726032880764973
CHMP1A	23	16.030170558847	0.0726400964237828
RAB8A	9	4.63519408092258	0.072675872787375
THSD4	40	30.8242301382681	0.0727031246765338
DSEL	23	16.0300606481287	0.0727053110841266
MDH2	29	21.1800862447515	0.0727417766566111
ACSBG1	27	19.4523363790811	0.0727568185767842
XPO4	13	7.75748358264909	0.0727668869715126
TNFAIP8L2	8	3.88849264773138	0.0728779340274709
TMEM63C	12	6.96659986261052	0.0729093068563949
UPK1B	25	17.7438772641183	0.0729440316963774
TOP2B	7	3.15473066703506	0.0729527990529737
CENPF	46	35.9633049274819	0.0729890598655001
OR51A7	13	7.76684848904526	0.0731161701568855
TFAP2A	13	7.76790698394824	0.0731392501725159
BZW2	10	5.40905538741873	0.0731534706530288
BARHL1	15	9.3815309240791	0.0732020273696
GLI2	41	31.7473595486659	0.0734742621901304
BAZ2A	50	39.7903482889713	0.0734821115605683
APPL1	14	8.57916147245703	0.0734960980932189
DNAJC15	7	3.16616753171217	0.0735504466698572
FTL	9	4.65414727085202	0.0735726918585526
AP5M1	14	8.58391536359352	0.0736308497686151
TRAF3IP1	14	8.58367172183154	0.0736361503224854
PYDC1	7	3.16887786536664	0.073711351045017
ASPDH	4	1.10403473249793	0.0737576999896343
PPIL1	6	2.45470343071095	0.073812739856854
DMRT1	5	1.76451556145422	0.0738733260401694
BTBD17	12	6.99113431493359	0.0738975548327738
EVA1A	10	5.42826970570881	0.0739818825460299
NR1D2	32	23.8411319818001	0.0739840155469794
TWISTNB	10	5.43063639918653	0.074066451697934
PHLPP1	15	9.4105893158481	0.074215635058049
RAET1E	5	1.77260816438645	0.074387581023897
FAM71B	7	3.18383632099019	0.0744842982212628
MDP1	6	2.46745748305835	0.0745410914091761
NCAPD2	51	40.5454599765622	0.0746874309573646
LRRFIP2	17	11.0726449870066	0.0749854801134319
ZNF217	19	12.4125937691207	0.0749884152421466
CCT6B	13	7.81772269374883	0.0750556665134789
CENPE	60	48.7294011886169	0.0750924189565891
PRRT2	22	15.2621352536807	0.075095642680549
FBLN5	37	28.0416377321944	0.0751026591565732
LRRC27	13	7.43467679560337	0.0751892208891031
WDR62	46	36.2870806705071	0.0752438630116754
ERBB4	48	38.0827400315531	0.0752804585957995
ERICH6	15	9.43938248968376	0.0753032624367265
HBZ	7	3.19918337635716	0.0753188729588929
NTRK3	47	36.9766291335221	0.0753317775290375
UBXN7	5	1.78998312321364	0.0754946531065852
RFTN1	16	10.2695629316876	0.0757013770237608
SLC22A16	50	38.5676632327829	0.0757447323627314
BCLAF1	24	16.9869179922295	0.075745365469346
C11orf24	14	8.64534926313598	0.0759298284977609
TBC1D16	7	3.21155952418168	0.0759716695777841
HSPB11	9	4.70922493843597	0.0761620301493074
TRIM69	18	11.6100676155778	0.0762615793886372
ATG10	9	4.71265778427948	0.0763284166998401
DPF2	14	8.65922976028109	0.0764924109037666
PDZD8	32	23.9450813078234	0.0767097095771521
RFTN2	10	5.49043567751215	0.0767530476028505
MRPL28	11	6.27106593724718	0.0767822099764117
DYRK3	30	22.2093708366313	0.0768844691011614
CASP1	9	4.72412611322802	0.076890353914298
CLASP2	12	7.06521218588586	0.0769479494635702
GPR85	7	3.23106775653286	0.0770376861284329
FAM221A	13	7.86671417391699	0.0770526060441774
CFHR2	12	7.07093485786941	0.0772001027582331
PPID	20	13.640886487796	0.0772098217204066
TFAP2C	11	6.2814495484546	0.0772265430124087
PROCA1	7	3.23597127731704	0.0772998158086345
IL20RB	9	4.73656652832027	0.077474800741083
BTNL8	18	11.9780318350828	0.0775810062755683
FUT11	10	5.51093134540983	0.077693536745743
SLC26A11	60	49.0527132482813	0.0777103350118747
DUSP22	17	11.1518104158563	0.0777260787006167
NAGPA	20	13.6568488872554	0.0777277862463284
PHLPP2	56	45.428697065314	0.0777889129645861
ZNF16	7	3.24495766304298	0.0777927070618596
MFRP	47	37.0987538432645	0.0777929480118699
PCDHA13	34	25.7475080230227	0.0779565231327664
ATP8B3	50	40.0092720269568	0.0780051146094477
ID3	13	7.89059795762225	0.0780182099700981
MICAL2	57	46.3495037574952	0.0780966920717073
ZDHHC11	7	3.25018539861426	0.0781029733022602
ACAA1	24	17.0694618836483	0.0781797874660284
ITPR1	65	53.4767798946557	0.0784545664772535
ALX4	34	25.5345543592592	0.0785385375394845
EHHADH	47	37.338336013456	0.0785638479355175
GPAT2	16	10.3498543107277	0.0786240129810766
PTK2	27	19.4011517930554	0.0786495758184443
HES3	5	1.84032201818635	0.0787552911309005
USF1	13	7.91384654932701	0.0789628896467804
NECAP2	11	5.9135359008411	0.079016274051619
NUP107	11	6.32204115509573	0.0790207321919499
FOLR1	13	7.91694379315661	0.079101400887316
ELP4	18	12.0247682525175	0.0792232211827776
CLCN6	54	43.6854810470784	0.0792327821264602
IDH3B	18	12.0262230262326	0.0792707087133909
ACER1	22	15.3994758216594	0.079281987085134
AKAP3	8	4.0157249144483	0.0793448943612682
SLPI	6	2.54993210497812	0.0794151147145219
WDR89	25	17.972799375795	0.0795027621640314
FAM114A1	16	10.3778806128493	0.0795986635997927
SCRIB	32	24.0585291291215	0.079609802946686
NMUR1	34	25.8207706146194	0.0797342191920364
TBL2	13	7.93298969807881	0.0797458725438929
AATK	9	4.78394772722365	0.0798229673072908
TNFRSF10A	34	25.8247269851646	0.0798613459917227
CLEC1A	8	4.02998923559231	0.0800877043226693
ZNF223	7	3.28616669165941	0.0801109834205089
KPRP	5	1.86080470083866	0.0801160560255205
SLC25A42	8	4.03231474840517	0.0802205357086501
SSB	5	1.8638767698897	0.0803197730607352
CD79A	12	7.14693359569553	0.0803940667872901
USP48	5	1.86555492860619	0.0804170798181107
VPS4B	8	4.03805984550951	0.0805236437115013
FRA10AC1	4	1.19856010002035	0.0805927713902067
MCTP2	71	59.1032014255095	0.0805972273902658
DCDC2B	14	8.76625198545633	0.080673330121714
GNAT1	33	24.9809477601577	0.0807345209656614
LENG8	29	21.4789032151288	0.0807799408216563
MICALL2	19	12.9090324599521	0.0807847923285755
ROCK1	4	1.20198769355921	0.0808513949250053
FAM83C	8	4.0513176696359	0.0812139584703635
WIPF3	12	7.16724230943506	0.0812765458384325
HIPK3	31	23.2502560926063	0.0814553456908808
HMX2	9	4.81715411408684	0.0814663025260117
CABIN1	77	64.6909791284334	0.0814877822762612
ADAMTSL2	23	16.3229583113	0.0815131430118593
MYL2	26	18.9035297738508	0.0815445756132027
MMP9	38	29.4349836656849	0.0816151079022291
RNF32	22	15.4739231874924	0.0816870216604444
POGZ	12	7.178264033607	0.081745886635065
ASAP3	28	20.6472901066869	0.0818238418066323
CXXC5	8	4.06355025230944	0.0818950499107441
AP1M2	14	8.79977353471564	0.0820526767787444
LCP1	31	23.2832072222633	0.0822302618316976
PARP1	32	24.1607376242794	0.082319944809072
IARS	45	35.7200215997026	0.0824772922427048
SALL1	38	29.2446344074327	0.0825307468751774
PER1	49	39.1254641739416	0.0825386627459318
PSMB2	7	3.32949422509693	0.0825814284902027
TAF7	7	3.33050002706381	0.0826358104981598
SCYL3	12	7.19958455509707	0.0826813521499761
SLC35C1	7	3.33176274583746	0.0826901195390413
TMEM81	9	4.84110610762107	0.082703026915973
KLHL3	29	21.5511660070796	0.0827920327552001
TNFRSF21	18	11.8103888007648	0.0828803215026609
PLEKHA5	7	3.33697214406814	0.0829810556500722
PSORS1C1	5	1.90368794230734	0.0829979142531361
POU2F2	10	5.62421385467838	0.0830281425658531
IL36B	9	4.84812391184602	0.0830471709208391
FAM180A	7	3.33809273865081	0.0830512832001403
RTEL1	115	100.180300318732	0.08322811601463
FGB	36	27.7250952067244	0.0832607997785196
KIF17	72	60.1725369360893	0.0832652452827516
IL4R	11	6.41487407526065	0.0832738541443148
INPP5B	58	46.9919709411135	0.0833957027637617
ZBTB22	7	3.34377223997471	0.0834058515449431
CPT1A	59	48.4513541296347	0.0837194078672205
KDM4C	21	14.685324142501	0.0837239100064984
DDX19B	10	5.64551842417256	0.0840577709858504
PEX13	17	11.3263629832516	0.0840695000095142
APOBEC3G	26	18.9892938694245	0.0841164769485325
OR52N4	7	3.35713188611245	0.0841666181369872
UPF1	26	18.9948060577075	0.0842775512585531
DNAH11	134	117.888456728418	0.0843677076149998
OR4C15	6	2.63122628815936	0.0844266810869465
LIMD2	8	4.11302022863939	0.0845555132334995
PDE3B	24	17.2783327530101	0.0846046276710131
ST6GAL1	8	4.11386123613364	0.0846055559131884
RAPGEFL1	8	4.1157689800817	0.0846965114512439
MRPS34	13	8.05174983924447	0.0847420117955825
SYNPR	9	4.88210123054967	0.0847660955582793
RNF34	12	7.24576457157237	0.0847726125825671
TBC1D4	32	24.2483557394982	0.0847794970375149
SLC38A2	8	4.11770952191999	0.0848019474450753
HIST1H2AA	19	13.0219103453301	0.0848429459093394
PTPN6	20	13.8752491292135	0.085091431100527
SP100	27	19.8932747850325	0.0851521205718516
TLR4	14	8.88139535707393	0.0853763598540657
SMCO4	6	2.6476588852174	0.0854658288992259
METTL6	13	8.06892239938839	0.0855070929905444
FSTL1	9	4.89676327474031	0.0855575621166996
ADAMTS15	47	37.6617077523883	0.0856484496797051
